dv,demvotesh,repvotesh,year,stcd,openlag,red,inc,pv,southborder,lagdv,cutpoint,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Year14,Year15,Year16,Year17,Year18,Year19,Year20,Year21,demmvlag,use
88.12862,71.86613,9.680733,2008,508,0,0,1,87.62887,0,88.23074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.6966838,0
89.87444,86.06448,9.696325,2008,509,0,0,1,89.79592,0,88.94544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7561672,0
67.66068,65.12493,31.12734,2008,510,0,0,1,66.32653,0,66.45017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3289199,0
55.2748,55.27257,44.7234,2008,511,0,0,1,55.10204,0,53.26572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0653144,0
80.27312,75.11327,18.45885,2008,512,0,0,1,75.5102,0,76.04594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5209188,0
76.4303,76.4303,23.5697,2008,513,0,0,1,75.5102,0,74.88725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.497745,0
75.84402,69.76712,22.22051,2008,514,0,0,1,74.4898,0,74.58546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4686189,0
75.49786,71.66173,23.25715,2008,515,0,0,1,69.38776,0,72.33499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4466998,0
74.78099,71.34035,24.0587,2008,516,0,0,1,70.70707,0,72.71037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4542074,0
74.10022,73.87917,25.82252,2008,517,0,0,1,73.46939,0,77.06693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5324653,0
,100,0,2008,518,0,0,1,60.20408,0,65.47699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3095398,0
,0,98.43164,2008,519,0,0,-1,46.93877,0,39.42328,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2115345,0
74.33455,74.33455,25.66545,2008,520,0,0,1,60.60606,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
31.60737,31.60737,68.39263,2008,521,0,0,-1,42.85714,0,30.97033,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3679772,0
,0,100,2008,522,1,0,-1,38.77551,0,29.29699,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.4140602,0
68.07433,68.07433,31.92567,2008,523,0,0,1,67.34694,0,65.17311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3034311,0
41.84608,41.84608,58.15392,2008,524,0,0,-1,51.51515,0,37.97002,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2405778,0
42.27201,42.27201,57.72799,2008,525,0,0,-1,50.51546,0,37.3002,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2428607,0
43.44953,40.44436,52.63916,2008,526,0,0,-1,52.04082,0,39.95033,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1906288,0
73.39629,68.50941,24.83238,2008,527,0,0,1,67.34694,0,68.77023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3754045,0
,99.89101,0,2008,528,0,0,1,77.55102,0,79.47261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5482775,0
72.04534,68.91451,26.73986,2008,529,0,0,1,69.38776,0,69.83083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3604711,0
,100,0,2008,530,0,0,1,71.42857,0,73.01774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4504709,0
,100,0,2008,531,0,0,1,81.63265,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,99.99386,0,2008,532,0,0,1,69.38776,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.6591191,0
87.56863,87.56863,12.43137,2008,533,0,0,1,87.87878,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
77.0946,77.0946,22.9054,2008,534,0,0,1,76.53061,0,76.79836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5359601,0
86.18496,82.58234,13.23756,2008,535,0,0,1,85.71429,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.6749842,0
68.64438,68.64438,31.35562,2008,536,0,0,1,65.30612,0,66.49557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3144993,0
,74.94465,0,2008,537,0,0,1,80.80808,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.6479043,0
,81.72717,0,2008,538,0,0,1,72.44898,0,75.33091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5066181,0
69.6739,69.6739,30.3261,2008,539,0,0,1,67.01031,0,65.86964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3173929,0
37.45096,37.45096,62.54904,2008,540,0,0,-1,47.95918,0,31.4884,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3607466,0
38.35098,38.35098,61.64901,2008,541,0,0,-1,44.89796,0,33.07093,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3384824,0
39.84194,39.84194,60.15806,2008,542,0,0,-1,45.91837,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
69.14371,69.14371,30.85629,2008,543,0,0,1,69.38776,0,64.48937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2897874,0
48.80883,48.80883,51.19116,2008,544,0,0,-1,50.50505,0,38.16544,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2295802,0
41.70899,41.70899,58.29101,2008,545,0,0,-1,52.52525,0,39.33797,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2132407,0
45.06305,43.07778,52.51667,2008,546,0,0,-1,48.97959,0,38.12164,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2286723,0
73.20604,69.48958,25.43371,2008,547,0,0,1,61.22449,0,62.33089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2466179,0
42.24062,40.66608,55.60638,2008,548,0,0,-1,50,0,38.32434,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2268173,0
39.11594,37.45295,58.29559,2008,549,0,0,-1,45.91837,0,34.57413,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2984815,0
47.34787,45.17834,50.23955,2008,550,0,0,-1,52.04082,0,45.01328,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0963792,0
75.03112,72.74918,24.20949,2008,551,0,0,1,64.28571,0,69.09991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3727847,0
40.86137,38.9464,56.36709,2008,552,0,0,0,45.91837,0,33.10258,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3265315,0
71.38685,68.48672,27.45073,2008,553,0,0,1,69.38776,0,69.25021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3755809,0
75.15843,71.9353,23.77625,2008,601,0,0,1,75.5102,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5954299,0
64.89716,62.59712,33.85875,2008,602,0,0,0,65.30612,0,70.67984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3993351,0
61.61275,61.61275,38.38725,2008,603,0,0,1,48.97959,0,62.7578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2503931,0
56.19687,56.19687,43.80313,2008,604,0,0,-1,49.49495,0,48.59846,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0248698,0
38.15824,37.04042,60.03015,2008,605,1,0,-1,40.40404,0,40.3643,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1926571,1
39.33106,39.33106,60.66895,2008,606,0,0,0,46.93877,0,40.48041,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1874979,0
63.48205,63.48205,36.51795,2008,607,1,0,1,60.20408,0,56.63446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.128703,1
73.34517,71.55743,26.00514,2008,701,0,0,1,66.66666,0,74.45905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4890795,0
66.9824,65.67216,32.37174,2008,702,0,0,1,59.18367,0,50.01712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0003424,0
79.71187,77.40308,19.70051,2008,703,0,0,1,63.2653,0,77.21715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5358469,0
51.90303,51.32361,47.56004,2008,704,0,0,-1,60,0,48.28608,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0337768,0
60.33051,59.2509,38.95961,2008,705,0,0,1,57.14286,0,56.46361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1292722,0
38.34646,37.98971,61.07997,2008,801,0,0,-1,62.62626,0,40.40594,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1840807,0
29.81597,29.81597,70.18404,2008,901,0,0,-1,32.32323,1,31.46482,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3707035,0
61.90721,61.87912,38.0755,2008,902,0,0,1,45.45454,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,100,0,2008,903,0,0,1,71.71717,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
34.74532,34.74532,65.25468,2008,904,0,0,-1,37.37374,1,30.32689,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3934313,0
38.84538,38.84538,61.15462,2008,905,0,0,-1,43.43435,1,40.14997,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1970005,0
39.11248,39.11248,60.88752,2008,906,0,0,-1,43.43435,1,40.12116,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1975768,0
37.99664,37.99664,62.00336,2008,907,0,0,-1,46.46465,1,36.91789,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2616422,0
52.01057,52.01057,47.98943,2008,908,0,0,-1,52.52525,1,46.41925,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0705593,0
36.84233,36.26693,62.17126,2008,909,1,0,-1,47.47475,1,44.08211,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1183476,0
39.31796,39.31678,60.68023,2008,910,0,0,-1,52.52525,1,34.07074,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.318574,0
71.65582,71.65582,28.34419,2008,911,1,0,1,66.66666,1,69.65925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3931343,0
42.53736,42.53736,57.46265,2008,912,0,0,-1,49.49495,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.6911542,0
40.3001,37.49144,55.53919,2008,913,1,0,-1,47.47475,1,49.92256,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0015488,0
29.41306,24.7664,59.43566,2008,914,0,0,-1,42.42424,1,35.62952,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2874046,0
44.15871,41.99038,53.09931,2008,915,0,0,0,48.48485,1,43.71512,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1256976,0
39.90671,39.90671,60.09328,2008,916,1,0,1,47.47475,1,50.97185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0188944,0
,100,0,2008,917,0,0,1,87.87878,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9994928,0
42.1303,42.1303,57.8697,2008,918,0,0,-1,51,1,37.8514,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2429682,0
70.83604,66.15725,27.23764,2008,919,0,0,1,65.65656,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,77.47623,0,2008,920,0,0,1,63.63636,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
42.09922,42.09922,57.90078,2008,921,0,0,-1,49,1,40.5339,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.189322,0
54.68017,54.67911,45.31895,2008,922,0,0,1,52,1,51.91663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0375693,0
82.19827,82.18262,17.79835,2008,923,0,0,1,83,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
58.1814,57.20118,41.11406,2008,924,0,0,-1,49,1,42.05927,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1588145,0
46.94562,46.94562,53.05439,2008,925,0,0,-1,49.49495,1,41.53445,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.169311,0
33.46675,33.46675,66.53324,2008,1001,0,1,-1,37.37374,1,31.4999,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3700019,0
68.94894,68.94894,31.05106,2008,1002,0,1,1,54.54546,1,67.87314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3574628,0
34.30528,34.30498,65.69415,2008,1003,0,1,-1,35.35353,1,32.35027,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3529946,0
,99.911,0,2008,1004,1,1,1,79.79798,1,75.35748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5069196,0
,99.95421,0,2008,1005,0,1,1,79.79798,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9992158,0
31.51735,31.51735,68.48266,2008,1006,0,1,-1,35.71429,1,27.61221,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.4477558,0
37.97157,37.97157,62.02843,2008,1007,0,1,-1,39.39394,1,29.08687,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.4182626,0
57.2437,57.2437,42.7563,2008,1008,0,1,1,43.43435,1,50.54898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0109797,0
24.48946,24.48946,75.51054,2008,1009,0,1,-1,23.46939,1,23.36757,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5326453,0
39.27264,39.27264,60.72736,2008,1010,0,1,-1,37.37374,1,32.63578,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3472844,0
31.81402,31.81402,68.18598,2008,1011,0,1,-1,33.33333,1,28.93606,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.4212713,0
66.00036,66.00036,33.99964,2008,1012,0,1,1,54.54546,1,50.30329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0060658,0
69.04496,69.04496,30.95504,2008,1013,0,1,1,72.72727,1,69.23832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3847663,0
80.18178,77.13601,19.06541,2008,1101,0,0,1,71.42857,0,69.3539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3870782,0
78.86265,76.0612,20.38648,2008,1102,1,0,1,74.4898,0,61.03683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2207365,1
50.60575,50.60575,49.39425,2008,1201,1,0,-1,36.7347,0,47.2909,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0513333,1
28.9579,28.9579,71.0421,2008,1202,0,0,-1,37.1134,0,35.70245,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2757252,0
85.86536,85.86536,14.13464,2008,1301,0,0,1,87,0,84.05981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.6811961,0
89.41458,89.41363,10.58531,2008,1302,0,0,1,90,0,87.76853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7301989,0
77.4194,73.27534,21.37192,2008,1303,0,0,1,64.64646,0,77.09779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5419558,0
87.5351,80.60471,11.47802,2008,1304,0,0,1,86.7347,0,85.84023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7168046,0
77.04019,73.94279,22.03671,2008,1305,0,0,1,73.73737,0,77.99671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5598884,0
42.42954,42.42954,57.57047,2008,1306,1,0,-1,56.56565,0,48.64853,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.027029,1
85.01754,85.01754,14.98246,2008,1307,0,0,1,88,0,86.70444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7340844,0
60.72041,60.72041,39.27959,2008,1308,0,0,1,56.56565,0,53.62918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0688954,0
77.24685,74.66249,21.99192,2008,1309,0,0,1,73.46939,0,74.58685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.491728,0
47.4411,47.4411,52.5589,2008,1310,0,0,-1,61.61616,0,46.6245,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0675097,0
62.87746,58.40042,34.47931,2008,1311,0,0,0,54.08163,0,44.9046,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1019074,0
74.10756,71.39657,24.94525,2008,1312,0,0,1,56.56565,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9999113,0
44.90463,43.64791,53.55344,2008,1313,0,0,-1,55.10204,0,41.66459,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1667024,0
57.748,57.748,42.252,2008,1314,0,0,1,55.55556,0,40.21122,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1957757,0
35.81063,35.81063,64.18937,2008,1315,0,0,-1,48.97959,0,42.41132,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1517736,0
37.216,36.07969,60.86702,2008,1316,0,0,-1,53.53535,0,33.56244,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3146072,0
,99.76657,0,2008,1317,1,0,1,57.14286,0,57.17346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1434692,0
39.18383,37.93826,58.88297,2008,1318,0,0,0,48.97959,0,32.72264,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3455471,0
34.11514,33.37822,64.46169,2008,1319,0,0,-1,44.89796,0,39.28928,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2142144,0
72.28969,70.90014,27.17767,2008,1401,0,0,1,62.62626,0,72.1867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.428115,0
68.93563,67.09099,30.23311,2008,1402,0,0,1,54.54546,0,53.9771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.079542,0
41.90603,39.70214,55.03873,2008,1403,0,0,-1,43.43435,0,45.71505,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.085699,0
40.12825,40.12825,59.87175,2008,1404,0,0,-1,43.43435,0,37.62349,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2475301,0
34.4513,34.4513,65.54871,2008,1405,0,0,-1,40.40404,0,32.59166,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3355113,0
34.29402,33.37854,63.95196,2008,1406,0,0,-1,46.93877,0,39.99001,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2001999,0
65.0785,65.07751,34.92097,2008,1407,0,0,1,71.71717,0,53.7561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0751219,0
64.74017,64.74017,35.25983,2008,1408,0,0,1,47.95918,0,61.01768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2203537,0
60.06461,57.76886,38.40901,2008,1409,0,0,1,48.97959,0,52.36698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0452119,0
64.60664,64.56225,35.36904,2008,1501,1,0,1,58.58586,0,56.02619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1184514,1
59.59877,57.19387,38.77098,2008,1502,0,0,1,60.60606,0,51.427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0285134,0
57.24307,56.31016,42.0601,2008,1503,0,0,1,54.54546,0,52.7443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.053953,0
39.43319,39.40783,60.52787,2008,1504,0,0,-1,53.53535,0,42.78848,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.144164,0
38.45138,37.35733,59.79739,2008,1505,0,0,-1,44.44444,0,37.80668,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2294031,0
13.94633,13.27001,81.88049,2008,1601,0,0,-1,30.30303,0,20.24386,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.5865592,0
47.72824,46.21194,50.61111,2008,1602,0,0,1,43.87755,0,51.77123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0346247,0
58.73341,56.44043,39.65552,2008,1603,0,0,1,51.51515,0,65.73032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3092287,0
33.80478,32.38239,63.40996,2008,1604,0,0,-1,40.81633,0,34.81675,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.2959494,0
35.65057,35.64993,64.34827,2008,1701,0,0,-1,37.37374,1,40.42018,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1915964,0
47.42702,47.42702,52.57298,2008,1702,0,0,0,38.38384,1,44.59416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.1081168,0
59.36541,59.36541,40.63459,2008,1703,0,0,1,56.56565,1,51.23841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.0244705,0
36.96626,36.96626,63.03375,2008,1704,0,0,-1,38.77551,1,45.62766,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.0831335,0
,0,84.1097,2008,1705,0,0,-1,31.63265,1,26.24018,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.4751965,0
64.65784,64.65784,35.34216,2008,1706,0,0,1,43.87755,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7091721,0
34.31826,34.31826,65.68174,2008,1801,0,0,-1,26.53061,1,7.720591,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.8073355,0
48.59271,46.82575,49.53799,2008,1802,0,0,1,76.53061,1,87.00007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.7372214,0
,100,0,2008,1803,0,0,1,37.7551,1,57.72199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1472372,0
49.8026,47.69369,48.07177,2008,1804,0,0,0,40.40404,1,22.79461,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.4045594,0
,0,100,2008,1805,0,0,-1,37.37374,1,29.82036,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3925398,0
45.57487,40.29435,48.11917,2008,1806,0,0,1,41.83673,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.8281105,0
35.67941,34.32775,61.8839,2008,1807,0,0,-1,35.71429,1,29.30191,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.4139618,0
54.89896,54.89896,45.10104,2008,1901,0,0,0,61.61616,0,66.01418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2951738,0
67.43537,67.43537,32.56463,2008,1902,0,0,1,56.12245,0,70.51688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4103375,0
50.40594,49.11923,48.32806,2008,2001,0,0,0,40.81633,1,31.13921,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.3768907,0
74.33508,71.86185,24.81101,2008,2002,0,0,1,61.22449,1,69.29031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3853834,0
69.8401,69.65717,30.0809,2008,2003,1,0,1,60.20408,1,65.47385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3026534,0
